cobranca_id,cliente_id,data_vencimento,data_pagamento,valor_cobranca,status_cobranca,tipo_cobranca,forma_pagamento,criado_em
98258,2293,44381,14/07/2021,1824.44,pago,Mensal,boleto,2021-06-24
98259,4731,26/09/2024,26/09/2024 00:00,"R$ 3567,00",Paga,Mensal,boleto,16/09/2024
98260,4066,20/09/2024 00:00,18/09/2024 00:00,462.95,Paga,mensalidade,boleto,2024-09-10
98261,3088,45156,26/08/2023 00:00,"4673,09",Paga,setup,boleto,2023-08-08
98262,2188,14/04/2020 00:00,2020-04-09 00:00:00,"R$ 790,00",paga,mensalidade,pix,04/04/2020 00:00
98263,3499,44586,,"4815,78",atrasada,mensalidade,cartao,2022-01-15 00:00:00
98264,6955,44079,,"R$ 2551,00",aberta,mensalidade,,26/08/2020 00:00
98265,7364,2021-04-19,2021-04-24,712.55,pago,Mensal,,2021-04-09
98266,5591,45025,,2761.03,atrasada,setup,,2023-03-30 00:00:00
98267,2251,05/03/2021 00:00,2021-02-28,4081.35,pago,upsell,,23/02/2021 00:00
98268,7480,19/04/2023 00:00,28/04/2023,"R$ 3080,00",pago,setup,cartao,45025
98269,1104,12/07/2021 00:00,,"R$ 4851,00",em aberto,upsell,pix,02/07/2021
98270,4914,18/02/2020 00:00,,"R$ 3966,00",aberta,mensalidade,,08/02/2020 00:00
98271,1425,43954,,"R$ 1323,00",aberta,mensalidade,boleto,23/04/2020
98272,7953,44431,2021-08-26,1829.65,paga,setup,,13/08/2021
98273,8594,2024-03-23,,362.92,em aberto,upsell,,2024-03-13 00:00:00
98274,3742,03/02/2024,,"R$ 4747,00",aberta,Mensal,boleto,24/01/2024
98275,4921,2021-11-09,2021-11-12,"R$ 1964,00",pago,mensalidade,,30/10/2021 00:00
98276,4625,2022-04-20,18/04/2022,"R$ 1063,00",Paga,setup,,10/04/2022
98277,3683,02/10/2021,,"683,46",em aberto,setup,boleto,22/09/2021
98278,5586,2023-09-11 00:00:00,17/09/2023 00:00,"617,13",paga,upsell,boleto,2023-09-01
98279,5503,44730,,"2329,53",em aberto,Mensal,boleto,2022-06-08 00:00:00
98280,7344,09/01/2022 00:00,18/01/2022,"R$ 928,00",Paga,mensalidade,cartao,30/12/2021 00:00
98281,8925,2024-04-15 00:00:00,2024-04-20 00:00:00,"R$ 2196,00",paga,mensalidade,boleto,45387
98282,999999,45538,,170.87,aberta,mensalidade,cartao,45528
98283,2310,19/02/2020,2020-02-19,2385.11,Paga,upsell,boleto,2020-02-09 00:00:00
98284,5635,2024-06-26 00:00:00,,"R$ 2447,00",atrasada,mensalidade,cartao,2024-06-16
98285,6113,2021-06-10,,4880.52,em aberto,Mensal,,31/05/2021 00:00
98286,4469,09/05/2020 00:00,2020-05-16,3887.78,paga,mensalidade,boleto,43950
98287,4226,2021-11-30 00:00:00,44529,"R$ 4111,00",pago,upsell,cartao,44520
98288,2720,2021-12-03,,1846.79,em aberto,Mensal,,23/11/2021 00:00
98289,6861,2024-03-25,,"1903,65",em aberto,mensalidade,,15/03/2024
98290,3970,2022-12-21 00:00:00,44919,"R$ 489,00",paga,upsell,pix,11/12/2022
98291,4250,01/10/2023,2023-10-03 00:00:00,"4439,00",Paga,upsell,boleto,21/09/2023
98292,8639,06/06/2022 00:00,44723,"R$ 1528,00",paga,upsell,pix,2022-05-27
98293,3945,2024-07-14 00:00:00,2024-07-21 00:00:00,"R$ 1128,00",Paga,upsell,cartao,45477
98294,2432,44788,,4576.61,atrasada,Mensal,pix,44778
98295,3495,44983,,"1414,34",atrasada,Mensal,cartao,2023-02-16 00:00:00
98296,6573,18/07/2021 00:00,13/07/2021 00:00,"3931,08",Paga,setup,pix,08/07/2021
98297,4221,12/07/2020 00:00,44025,"R$ 2169,00",paga,upsell,cartao,2020-07-02
98298,1179,44940,,"1167,00",atrasada,setup,pix,2023-01-04
98299,8061,43997,,"4728,86",em aberto,upsell,pix,2020-06-05 00:00:00
98300,5229,44248,18/02/2021,"R$ 315,00",pago,mensalidade,cartao,2021-02-11 00:00:00
98301,4927,20/07/2024,,4236.00,aberta,mensalidade,pix,45483
98302,1540,06/06/2020,,"R$ 1952,00",atrasada,mensalidade,pix,2020-05-27 00:00:00
98303,8793,44805,44812,2883.16,paga,mensalidade,,22/08/2022 00:00
98304,2937,18/05/2020 00:00,2020-05-23,"4308,63",pago,setup,cartao,43959
98305,5198,24/03/2020,31/03/2020,"458,49",pago,mensalidade,boleto,14/03/2020
98306,2650,2024-08-30,29/08/2024 00:00,3596.10,pago,upsell,cartao,2024-08-20 00:00:00
98307,1084,2021-07-13,23/07/2021 00:00,"R$ 1391,00",pago,Mensal,pix,2021-07-03
98308,8277,2021-07-09 00:00:00,2021-07-13 00:00:00,"2202,76",Paga,mensalidade,,44376
98309,2544,45105,23/06/2023 00:00,3212.27,paga,mensalidade,cartao,18/06/2023
98310,4012,2023-05-31,2023-05-27,4845.46,Paga,setup,pix,2023-05-21 00:00:00
98311,3759,03/07/2024,2024-07-06,"R$ 388,00",paga,mensalidade,boleto,23/06/2024 00:00
98312,5458,2022-11-23,,"R$ 2790,00",em aberto,Mensal,,13/11/2022
98313,6278,27/05/2020,26/05/2020 00:00,2451.51,Paga,upsell,,2020-05-17
98314,6858,2024-04-25,2024-04-24,2670.42,Paga,Mensal,cartao,45397
98315,6288,06/04/2021 00:00,13/04/2021 00:00,"3114,36",Paga,upsell,boleto,2021-03-27
98316,1411,44194,01/01/2021,2070.21,paga,upsell,boleto,2020-12-19 00:00:00
98317,7273,20/10/2021 00:00,,1991.62,aberta,Mensal,,44479
98318,2115,30/01/2024,45324,1596.97,Paga,mensalidade,cartao,2024-01-20
98319,4085,2020-03-30 00:00:00,,"2636,92",aberta,mensalidade,cartao,2020-03-20 00:00:00
98320,5581,44556,,"R$ 1600,00",em aberto,mensalidade,cartao,16/12/2021 00:00
98321,2563,2021-05-02,,"1303,67",aberta,mensalidade,cartao,2021-04-22 00:00:00
98322,3202,06/03/2020,,2117.57,em aberto,upsell,cartao,2020-02-25
98323,1083,2020-02-05,2020-02-03 00:00:00,"R$ 1509,00",paga,mensalidade,,2020-01-26
98324,1648,2020-12-08 00:00:00,,3712.01,atrasada,Mensal,cartao,28/11/2020 00:00
98325,5888,2024-04-06 00:00:00,01/04/2024,"1980,59",paga,Mensal,,27/03/2024
98326,6944,2022-11-27 00:00:00,,1249.10,em aberto,upsell,cartao,17/11/2022
98327,4540,31/10/2020,2020-10-27 00:00:00,1302.29,paga,Mensal,cartao,21/10/2020
98328,7734,2023-02-09,16/02/2023 00:00,"R$ 4029,00",pago,upsell,cartao,30/01/2023 00:00
98329,6157,2024-10-14 00:00:00,22/10/2024 00:00,832.59,Paga,setup,pix,04/10/2024 00:00
98330,3373,2023-03-01 00:00:00,,4818.58,em aberto,upsell,cartao,2023-02-19 00:00:00
98331,1139,2024-01-26 00:00:00,,"1855,68",atrasada,setup,cartao,16/01/2024
98332,1239,2024-02-27 00:00:00,,"2953,01",em aberto,Mensal,pix,17/02/2024
98333,8002,29/04/2024,24/04/2024 00:00,"R$ 2330,00",paga,Mensal,boleto,19/04/2024 00:00
98334,1873,19/07/2021,,"3689,50",aberta,upsell,pix,09/07/2021
98335,999999,26/05/2022 00:00,2022-06-04 00:00:00,"672,51",Paga,setup,cartao,2022-05-16 00:00:00
98336,4268,01/04/2020,28/03/2020 00:00,"4837,29",pago,Mensal,pix,2020-03-22 00:00:00
98337,2647,07/04/2020 00:00,2020-04-13 00:00:00,"R$ 4289,00",pago,upsell,cartao,2020-03-28 00:00:00
98338,1670,2021-01-31 00:00:00,44225,"4375,08",Paga,upsell,cartao,21/01/2021
98339,5196,2020-11-02,,2602.72,em aberto,upsell,cartao,23/10/2020 00:00
98340,3899,09/04/2021 00:00,2021-04-11 00:00:00,"R$ 3682,00",Paga,Mensal,cartao,30/03/2021
98341,7433,13/03/2021,44264,"R$ 1277,00",paga,mensalidade,,03/03/2021 00:00
98342,7670,45309,45305,3227.10,Paga,upsell,boleto,2024-01-08
98343,5786,24/05/2020,,"4963,83",em aberto,Mensal,,2020-05-14 00:00:00
98344,4784,27/10/2020 00:00,44129,"R$ 400,00",paga,mensalidade,pix,2020-10-17
98345,5080,24/08/2024,45530,"201,01",paga,upsell,,45518
98346,4176,2020-01-19,23/01/2020,"4939,30",Paga,mensalidade,cartao,2020-01-09
98347,7660,28/02/2023 00:00,2023-03-09 00:00:00,"2471,25",paga,upsell,,2023-02-18 00:00:00
98348,4428,20/10/2022,,4105.30,em aberto,mensalidade,cartao,44844
98349,8442,27/05/2024,2024-06-04 00:00:00,"3785,29",paga,Mensal,pix,17/05/2024 00:00
98350,2251,2021-01-20,44223,2708.76,Paga,upsell,cartao,2021-01-10
98351,4535,2023-05-18 00:00:00,,"R$ 4780,00",aberta,upsell,boleto,2023-05-08
98352,7187,2021-06-22,44376,"4098,97",paga,upsell,pix,12/06/2021
98353,8874,26/05/2020 00:00,2020-05-25 00:00:00,"1003,45",paga,Mensal,pix,16/05/2020 00:00
98354,4071,17/03/2021 00:00,25/03/2021,1161.00,paga,upsell,cartao,2021-03-07
98355,1731,13/01/2020,,"R$ 1703,00",em aberto,Mensal,boleto,03/01/2020 00:00
98356,5060,10/04/2020 00:00,08/04/2020 00:00,3119.95,paga,upsell,cartao,43921
98357,1921,2021-07-22 00:00:00,28/07/2021 00:00,"R$ 762,00",paga,Mensal,pix,44389
98358,5602,06/06/2021 00:00,,1967.15,em aberto,setup,,27/05/2021 00:00
98359,5678,45351,08/03/2024,"1036,27",pago,mensalidade,boleto,45341
98360,7553,44570,2022-01-06,3390.68,Paga,setup,cartao,30/12/2021 00:00
98361,8815,31/01/2022,,"402,34",aberta,mensalidade,,44582
98362,4366,2021-11-16,20/11/2021 00:00,2231.11,Paga,upsell,cartao,2021-11-06
98363,7218,19/11/2020 00:00,44164,"1952,44",pago,setup,cartao,09/11/2020
98364,5740,10/07/2024,,2428.21,aberta,upsell,pix,2024-06-30 00:00:00
98365,4534,03/02/2022 00:00,,"R$ 1073,00",aberta,mensalidade,boleto,2022-01-24
98366,3227,11/05/2020 00:00,,"1486,19",atrasada,Mensal,boleto,01/05/2020
98367,4708,2022-01-21 00:00:00,29/01/2022,"R$ 4615,00",pago,mensalidade,cartao,11/01/2022
98368,8816,14/08/2021,2021-08-21,"R$ 1218,00",paga,upsell,pix,04/08/2021 00:00
98369,4869,2021-10-31,2021-11-06 00:00:00,"328,87",pago,Mensal,pix,21/10/2021 00:00
98370,2872,01/02/2021 00:00,07/02/2021 00:00,"1954,28",paga,Mensal,pix,22/01/2021 00:00
98371,4540,15/08/2024,,"R$ 208,00",aberta,upsell,cartao,2024-08-05
98372,7114,2024-01-06,,"550,72",aberta,setup,,45287
98373,7726,2022-01-24 00:00:00,44593,"R$ 1069,00",Paga,mensalidade,cartao,2022-01-14 00:00:00
98374,5649,2022-01-26 00:00:00,44584,"R$ 4243,00",pago,upsell,cartao,2022-01-16 00:00:00
98375,8508,2022-06-09,,"3315,45",em aberto,Mensal,boleto,2022-05-30 00:00:00
98376,3107,2023-04-03,,"R$ 2151,00",atrasada,setup,,24/03/2023
98377,7681,27/10/2020,2020-11-05 00:00:00,"3186,56",pago,mensalidade,,17/10/2020
98378,8151,07/11/2021,,4035.11,atrasada,upsell,pix,44497
98379,3166,19/12/2021,,"R$ 1127,00",atrasada,Mensal,cartao,09/12/2021 00:00
98380,6528,23/10/2020 00:00,2020-10-26,"R$ 2937,00",paga,Mensal,cartao,13/10/2020 00:00
98381,7835,26/10/2021,44493,"R$ 351,00",paga,mensalidade,boleto,2021-10-16 00:00:00
98382,6933,28/06/2022,,"1168,89",aberta,setup,,2022-06-18 00:00:00
98383,7213,44232,2021-02-02 00:00:00,"207,50",Paga,setup,pix,2021-01-26 00:00:00
98384,1586,43960,12/05/2020 00:00,"724,71",paga,Mensal,boleto,29/04/2020
98385,3991,44921,2022-12-27,"R$ 3127,00",Paga,upsell,cartao,16/12/2022 00:00
98386,4833,2021-07-14,44389,"R$ 3880,00",Paga,Mensal,pix,44381
98387,3317,44345,44343,4043.80,paga,setup,,2021-05-19
98388,6081,2024-06-07 00:00:00,08/06/2024 00:00,"R$ 3139,00",pago,Mensal,boleto,28/05/2024
98389,2882,17/08/2024,,"R$ 2239,00",atrasada,upsell,,2024-08-07 00:00:00
98390,7131,22/04/2021,28/04/2021 00:00,"R$ 76,00",pago,setup,cartao,12/04/2021
98391,6663,07/06/2023,2023-06-04 00:00:00,"3142,47",paga,upsell,pix,45074
98392,7524,25/04/2020,,2101.26,em aberto,setup,cartao,2020-04-15 00:00:00
98393,6964,45627,05/12/2024,"114,34",pago,upsell,,2024-11-21 00:00:00
98394,7006,2021-01-13 00:00:00,,1123.55,aberta,Mensal,pix,2021-01-03 00:00:00
98395,1696,2020-04-03 00:00:00,43923,"2011,26",pago,setup,pix,24/03/2020
98396,1577,06/01/2021,12/01/2021 00:00,"4996,39",Paga,Mensal,pix,27/12/2020 00:00
98397,1278,27/10/2024,,2772.33,aberta,Mensal,,17/10/2024
98398,8449,26/05/2024 00:00,,"R$ 3781,00",atrasada,Mensal,boleto,16/05/2024
98399,7026,2024-11-25,2024-11-23 00:00:00,"464,01",Paga,upsell,cartao,45611
98400,7020,20/02/2020 00:00,,"R$ 3497,00",em aberto,upsell,boleto,10/02/2020 00:00
98401,6316,28/02/2022,44615,"3552,91",paga,mensalidade,,2022-02-18 00:00:00
98402,6706,18/07/2023 00:00,21/07/2023 00:00,"R$ 1054,00",pago,mensalidade,cartao,08/07/2023 00:00
98403,3354,08/07/2021 00:00,2021-07-18 00:00:00,234.06,paga,setup,boleto,28/06/2021 00:00
98404,4066,2024-04-20 00:00:00,,"2777,12",aberta,setup,pix,2024-04-10
98405,6987,2021-09-28 00:00:00,44474,"R$ 2903,00",Paga,upsell,cartao,44457
98406,4620,18/05/2022,,"3141,38",aberta,setup,cartao,08/05/2022
98407,7478,2023-05-23 00:00:00,2023-05-20 00:00:00,"R$ 3351,00",paga,mensalidade,cartao,2023-05-13 00:00:00
98408,2181,17/03/2020,2020-03-15,"R$ 3159,00",pago,setup,boleto,43897
98409,4527,44891,44888,276.78,Paga,Mensal,,44881
98410,5742,18/07/2021,44403,"3609,57",pago,Mensal,,2021-07-08
98411,7385,2023-02-26,27/02/2023 00:00,"3486,81",pago,upsell,,2023-02-16
98412,8649,01/02/2024 00:00,,"R$ 1117,00",aberta,upsell,boleto,22/01/2024
98413,8032,28/02/2024 00:00,,"2626,36",aberta,Mensal,cartao,2024-02-18 00:00:00
98414,5513,10/10/2023,45207,"1840,92",Paga,Mensal,boleto,30/09/2023
98415,7632,03/08/2020,,"R$ 1208,00",atrasada,upsell,cartao,44036
98416,3350,22/04/2021,2021-04-27,"1762,12",paga,mensalidade,boleto,2021-04-12
98417,8981,21/03/2020,43917,"R$ 3689,00",pago,Mensal,boleto,43901
98418,4567,08/05/2023,,"233,68",atrasada,upsell,cartao,2023-04-28
98419,8874,2020-05-06,43965,"2546,79",Paga,mensalidade,pix,43947
98420,6001,45416,2024-05-13 00:00:00,"R$ 2460,00",Paga,upsell,cartao,45406
98421,6735,45625,,"R$ 3958,00",atrasada,setup,cartao,2024-11-19 00:00:00
98422,1538,27/03/2020 00:00,23/03/2020 00:00,"1317,54",Paga,mensalidade,,17/03/2020 00:00
98423,2373,25/09/2023,45192,"R$ 3360,00",paga,Mensal,,15/09/2023
98424,8288,45602,,"R$ 4751,00",em aberto,mensalidade,pix,45592
98425,7726,2021-08-27 00:00:00,31/08/2021,3272.46,pago,Mensal,pix,2021-08-17
98426,2915,31/05/2024 00:00,2024-06-10,289.86,paga,upsell,boleto,2024-05-21 00:00:00
98427,3405,2024-01-03,,"R$ 1297,00",aberta,Mensal,,24/12/2023 00:00
98428,1430,2020-07-21,2020-07-16,"R$ 4681,00",pago,setup,boleto,2020-07-11
98429,3516,2022-12-23 00:00:00,,804.91,em aberto,Mensal,cartao,2022-12-13 00:00:00
98430,1734,2023-11-09 00:00:00,,"R$ 2779,00",atrasada,mensalidade,boleto,30/10/2023 00:00
98431,4861,12/10/2024,20/10/2024 00:00,"1250,25",paga,Mensal,boleto,45567
98432,5229,17/11/2021 00:00,,"4210,48",em aberto,upsell,pix,2021-11-07 00:00:00
98433,5412,20/07/2024,15/07/2024,"R$ 376,00",pago,upsell,cartao,2024-07-10 00:00:00
98434,3420,2020-04-04,,"4756,99",em aberto,mensalidade,pix,2020-03-25 00:00:00
98435,1531,2023-05-08 00:00:00,,"1657,07",em aberto,setup,pix,45044
98436,4909,45612,24/11/2024,2127.04,paga,mensalidade,boleto,06/11/2024 00:00
98437,7918,45231,45239,984.61,pago,setup,cartao,22/10/2023 00:00
98438,3364,2021-04-02,02/04/2021,"657,17",paga,mensalidade,pix,2021-03-23 00:00:00
98439,6141,2024-10-17 00:00:00,2024-10-16 00:00:00,"1557,26",pago,setup,pix,2024-10-07
98440,7099,2024-08-17 00:00:00,2024-08-15,"523,70",pago,mensalidade,pix,07/08/2024
98441,6579,44064,,"2823,54",atrasada,setup,boleto,11/08/2020 00:00
98442,2351,44785,2022-08-20,1783.48,Paga,setup,boleto,02/08/2022
98443,5525,2021-06-08 00:00:00,,"R$ 1602,00",aberta,Mensal,pix,2021-05-29
98444,4153,2021-07-05 00:00:00,2021-07-05 00:00:00,"1914,45",Paga,upsell,cartao,25/06/2021
98445,8506,45440,45442,2054.18,Paga,mensalidade,,2024-05-18 00:00:00
98446,1446,14/10/2023 00:00,45211,"R$ 1956,00",Paga,upsell,,45203
98447,4646,08/04/2022 00:00,2022-04-15 00:00:00,"4021,56",pago,upsell,,29/03/2022 00:00
98448,6510,11/01/2023,,"1629,67",aberta,Mensal,boleto,2023-01-01
98449,6850,24/07/2020 00:00,20/07/2020 00:00,"R$ 4962,00",paga,Mensal,cartao,14/07/2020 00:00
98450,1742,2021-10-31,31/10/2021 00:00,"2790,04",Paga,Mensal,cartao,44490
98451,7714,2023-02-10,,3112.90,em aberto,setup,,44957
98452,5650,2020-12-17,,3275.63,aberta,setup,cartao,2020-12-07 00:00:00
98453,4024,2022-05-31,29/05/2022 00:00,"3089,87",Paga,Mensal,boleto,44702
98454,8009,31/03/2021 00:00,2021-04-09 00:00:00,"1546,66",Paga,setup,pix,21/03/2021 00:00
98455,5609,45526,25/08/2024 00:00,"R$ 3871,00",Paga,Mensal,,12/08/2024
98456,6234,2021-10-23,44488,"R$ 4651,00",pago,mensalidade,cartao,13/10/2021
98457,8393,04/11/2020 00:00,,1108.96,atrasada,mensalidade,cartao,2020-10-25
98458,8658,17/06/2021,2021-06-14,"1720,31",paga,mensalidade,,07/06/2021
98459,7451,13/03/2022 00:00,44640,3704.51,pago,upsell,,03/03/2022 00:00
98460,5004,2022-05-06,13/05/2022 00:00,"R$ 3999,00",pago,Mensal,pix,26/04/2022 00:00
98461,8851,25/03/2022 00:00,01/04/2022 00:00,"R$ 4018,00",paga,mensalidade,,15/03/2022 00:00
98462,2507,2022-01-11 00:00:00,16/01/2022 00:00,"R$ 2786,00",pago,setup,pix,01/01/2022
98463,7880,08/07/2022 00:00,13/07/2022 00:00,3860.93,pago,upsell,,2022-06-28 00:00:00
98464,2578,45321,,919.52,aberta,upsell,pix,2024-01-20
98465,1176,2021-01-09 00:00:00,,3972.65,aberta,Mensal,,2020-12-30 00:00:00
98466,6313,2023-10-24,45225,1697.41,paga,setup,pix,14/10/2023 00:00
98467,7822,44759,44759,4179.18,paga,mensalidade,,2022-07-07 00:00:00
98468,3815,2022-02-26 00:00:00,,4538.01,atrasada,mensalidade,cartao,16/02/2022 00:00
98469,6875,15/12/2020,,"R$ 1187,00",aberta,Mensal,pix,44170
98470,6752,24/01/2020 00:00,26/01/2020 00:00,"R$ 184,00",pago,setup,cartao,2020-01-14
98471,1457,2024-09-10,2024-09-10 00:00:00,"R$ 2154,00",pago,mensalidade,pix,31/08/2024
98472,7889,27/02/2020,27/02/2020 00:00,1730.52,paga,mensalidade,pix,43878
98473,1297,25/05/2022,,"2408,21",aberta,upsell,boleto,2022-05-15
98474,7499,44901,2022-12-07 00:00:00,"R$ 3093,00",Paga,setup,pix,44891
98475,4915,2022-06-06,03/06/2022 00:00,"1885,58",paga,Mensal,pix,2022-05-27
98476,8634,2020-08-05,,651.00,em aberto,setup,pix,2020-07-26
98477,8945,45265,2023-12-11,"1256,82",pago,Mensal,,2023-11-25
98478,2987,2024-04-30 00:00:00,2024-04-30 00:00:00,"R$ 409,00",paga,mensalidade,cartao,2024-04-20 00:00:00
98479,1498,45177,14/09/2023 00:00,1901.41,paga,upsell,cartao,2023-08-29
98480,3787,2022-01-16,44576,"R$ 3387,00",pago,upsell,boleto,06/01/2022
98481,3992,15/05/2023 00:00,2023-05-14 00:00:00,"1469,05",pago,upsell,pix,2023-05-05
98482,4473,05/10/2021 00:00,2021-10-02,"3531,32",paga,mensalidade,boleto,25/09/2021 00:00
98483,1982,01/05/2022 00:00,44690,1068.88,pago,Mensal,boleto,2022-04-21
98484,7761,2020-01-02,,4905.31,em aberto,mensalidade,boleto,2019-12-23 00:00:00
98485,5122,04/04/2020,2020-03-31 00:00:00,"2805,27",pago,mensalidade,,2020-03-25
98486,5991,44709,2022-05-31 00:00:00,"R$ 323,00",paga,mensalidade,cartao,2022-05-18 00:00:00
98487,8299,15/12/2020,44175,2293.71,Paga,mensalidade,cartao,2020-12-05 00:00:00
98488,7826,05/08/2024 00:00,2024-08-04,"R$ 3522,00",Paga,setup,cartao,26/07/2024 00:00
98489,1508,2021-05-10 00:00:00,,"2520,57",aberta,mensalidade,,30/04/2021 00:00
98490,8695,44742,2022-06-27,"R$ 4762,00",pago,upsell,boleto,2022-06-20 00:00:00
98491,8461,2024-02-25,03/03/2024,"R$ 1529,00",paga,mensalidade,boleto,2024-02-15 00:00:00
98492,8669,2020-12-13 00:00:00,,"R$ 664,00",atrasada,upsell,cartao,03/12/2020
98493,6593,2023-05-07,17/05/2023,"4511,64",Paga,upsell,pix,2023-04-27 00:00:00
98494,3308,2024-05-06 00:00:00,2024-05-10 00:00:00,"R$ 495,00",pago,setup,boleto,26/04/2024 00:00
98495,5129,2023-12-26,,"3405,58",atrasada,setup,boleto,45276
98496,6591,18/04/2021,2021-04-20,425.08,Paga,upsell,,08/04/2021
98497,5528,2023-05-28 00:00:00,,"R$ 2223,00",atrasada,setup,pix,2023-05-18
98498,5545,2021-03-09 00:00:00,05/03/2021,"R$ 454,00",Paga,setup,,2021-02-27 00:00:00
98499,6741,2020-04-07 00:00:00,,3285.82,em aberto,Mensal,,43918
98500,8634,24/07/2022,,2438.86,aberta,setup,,2022-07-14
98501,1887,18/04/2021 00:00,2021-04-22 00:00:00,502.22,paga,upsell,boleto,2021-04-08 00:00:00
98502,7769,2024-01-10 00:00:00,,"R$ 2430,00",atrasada,upsell,,2023-12-31
98503,3250,12/03/2020,20/03/2020,"R$ 719,00",Paga,mensalidade,cartao,02/03/2020
98504,7123,24/07/2024,,"R$ 857,00",atrasada,Mensal,pix,2024-07-14 00:00:00
98505,3776,44137,,2019.55,em aberto,upsell,pix,2020-10-23
98506,2558,2022-07-01 00:00:00,11/07/2022,4806.87,paga,mensalidade,boleto,2022-06-21 00:00:00
98507,8522,07/06/2024 00:00,,"R$ 3051,00",em aberto,upsell,boleto,2024-05-28 00:00:00
98508,1088,2020-02-08,06/02/2020 00:00,"R$ 4130,00",pago,upsell,boleto,29/01/2020
98509,1091,2022-04-07 00:00:00,2022-04-03 00:00:00,"4173,07",paga,Mensal,cartao,28/03/2022
98510,3155,2023-12-23 00:00:00,,3295.41,aberta,mensalidade,,13/12/2023 00:00
98511,1151,2024-05-25,,"R$ 1760,00",aberta,setup,pix,2024-05-15
98512,6929,2022-01-12 00:00:00,2022-01-07 00:00:00,"R$ 2617,00",Paga,upsell,pix,2022-01-02
98513,3372,2022-04-27,01/05/2022,649.06,Paga,upsell,boleto,17/04/2022
98514,4950,44225,2021-01-31 00:00:00,"1282,31",Paga,setup,cartao,2021-01-19 00:00:00
98515,8683,06/01/2023,,"R$ 3050,00",em aberto,Mensal,cartao,27/12/2022 00:00
98516,7119,2023-10-15 00:00:00,2023-10-11,"958,68",paga,Mensal,pix,2023-10-05 00:00:00
98517,1790,2023-05-22,2023-05-20,"R$ 2212,00",pago,Mensal,boleto,2023-05-12 00:00:00
98518,6166,12/10/2022,12/10/2022 00:00,"R$ 2131,00",Paga,upsell,cartao,02/10/2022 00:00
98519,2489,2022-04-28,2022-04-23,"R$ 861,00",Paga,Mensal,cartao,2022-04-18 00:00:00
98520,2911,10/06/2023,,"R$ 743,00",aberta,Mensal,,2023-05-31
98521,5317,45555,,"R$ 1286,00",atrasada,upsell,cartao,10/09/2024
98522,4968,2021-06-10,,"R$ 1199,00",atrasada,upsell,boleto,31/05/2021
98523,3925,2022-04-27,44674,"R$ 2355,00",paga,Mensal,cartao,17/04/2022
98524,4148,44987,,"R$ 3502,00",atrasada,mensalidade,pix,2023-02-20 00:00:00
98525,7618,2020-01-24 00:00:00,03/02/2020,1404.10,paga,Mensal,pix,14/01/2020
98526,5149,2021-01-07,,4555.89,em aberto,Mensal,,28/12/2020 00:00
98527,3707,12/05/2021,21/05/2021 00:00,"R$ 1411,00",Paga,Mensal,pix,02/05/2021 00:00
98528,7202,2020-07-28 00:00:00,,"R$ 4942,00",aberta,upsell,boleto,2020-07-18
98529,8899,2024-10-29 00:00:00,,"R$ 2018,00",atrasada,setup,cartao,19/10/2024 00:00
98530,3492,21/06/2024 00:00,,"3549,04",atrasada,mensalidade,cartao,11/06/2024
98531,1479,27/07/2024,2024-07-30,"2939,14",Paga,Mensal,boleto,17/07/2024 00:00
98532,1506,44806,,2020.30,em aberto,upsell,,23/08/2022
98533,3462,11/07/2021 00:00,2021-07-07 00:00:00,"2198,10",Paga,Mensal,cartao,2021-07-01 00:00:00
98534,2352,2024-02-06,45325,150.97,paga,upsell,,45318
98535,3627,09/02/2023,44961,3844.28,pago,mensalidade,pix,30/01/2023 00:00
98536,3943,2021-03-04 00:00:00,,"1440,14",atrasada,Mensal,pix,2021-02-22
98537,6322,2022-07-11,,3650.54,atrasada,upsell,,2022-07-01 00:00:00
98538,7073,11/08/2024,2024-08-19 00:00:00,"R$ 3894,00",paga,Mensal,cartao,45505
98539,5220,45312,18/01/2024,4546.95,pago,upsell,pix,2024-01-11 00:00:00
98540,7207,2023-02-06 00:00:00,,"R$ 2734,00",em aberto,mensalidade,,44953
98541,2833,26/09/2021,,4897.21,atrasada,mensalidade,,2021-09-16 00:00:00
98542,5584,28/08/2023 00:00,2023-08-25 00:00:00,"657,29",paga,mensalidade,,18/08/2023
98543,5883,2020-11-14,,"4790,20",aberta,setup,,04/11/2020
98544,6783,02/11/2022,2022-11-11 00:00:00,"R$ 2716,00",pago,upsell,pix,2022-10-23 00:00:00
98545,2199,2022-04-15 00:00:00,44662,4112.64,pago,upsell,boleto,2022-04-05
98546,3434,07/09/2021 00:00,04/09/2021,"1231,72",pago,mensalidade,pix,2021-08-28 00:00:00
98547,5575,44784,2022-08-14,1791.93,paga,mensalidade,,2022-08-01 00:00:00
98548,3317,28/07/2021,,2109.85,em aberto,Mensal,cartao,44395
98549,3173,2022-12-20,2022-12-19 00:00:00,"R$ 2351,00",Paga,mensalidade,pix,10/12/2022
98550,2666,27/03/2022,,"R$ 986,00",aberta,Mensal,boleto,17/03/2022
98551,1615,2020-11-25,05/12/2020,"3392,93",paga,mensalidade,cartao,2020-11-15 00:00:00
98552,1270,2020-08-03 00:00:00,44046,"R$ 2483,00",paga,setup,boleto,24/07/2020
98553,2775,2020-03-15,,"4777,16",em aberto,setup,pix,05/03/2020
